timestamp,env_name,repetition,read_par,deser_par,comp_par,send_par,rcv_par,decomp_par,ser_par,write_par,buffer_size,server_buffpool_size,client_buffpool_size,format,compression_lib,skip_ser,skip_deser,time,data_size
1757614967,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,snappy,0,0,343.404113,3393038466
1757615315,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,snappy,0,0,340.395294,3368389297
1757615784,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,1,zstd,0,0,462.166854,4557492415
1757616181,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,1,zstd,0,0,388.637182,3836112831
1757616539,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,1,zstd,0,0,350.999181,3462178898
1757616871,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,1,zstd,0,0,324.622286,3201397414
1757617203,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,1,zstd,0,0,324.505967,3208565381
1757617530,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,zstd,0,0,319.435107,3154598064
1757617854,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,zstd,0,0,316.421675,3127595143
1757618285,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,32,81920,81920,2,zstd,0,0,422.913529,4170940970
1757618639,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,64,81920,81920,2,zstd,0,0,346.726174,3414142804
1757618952,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,128,81920,81920,2,zstd,0,0,305.069274,3005018588
1757619232,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,256,81920,81920,2,zstd,0,0,272.669797,2683948348
1757619497,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,512,81920,81920,2,zstd,0,0,257.549026,2536530955
1757619748,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,zstd,0,0,243.441401,2401473603
1757619991,env_16s_1c_10net_Lineitem,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,zstd,0,0,235.426641,2317891792
1757620381,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,nocomp,0,0,381.803943,3789914218
1757620750,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,nocomp,0,0,361.568186,3595747938
1757621109,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,nocomp,0,0,352.452754,3498367532
1757621463,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,nocomp,0,0,347.390835,3449942064
1757621815,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,nocomp,0,0,344.373256,3425752856
1757622165,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,nocomp,0,0,343.377944,3413655690
1757622515,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,nocomp,0,0,342.370123,3407582990
1757622903,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,nocomp,0,0,381.832494,3789933979
1757623272,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,nocomp,0,0,361.561977,3595765125
1757623631,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,nocomp,0,0,352.454829,3498462610
1757623986,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,nocomp,0,0,347.395619,3450181299
1757624337,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,nocomp,0,0,344.382001,3426264737
1757624688,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,nocomp,0,0,343.382217,3414708309
1757625038,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,nocomp,0,0,343.368159,3409230502
1757625139,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lz4,0,0,93.876243,917230006
1757625217,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lz4,0,0,70.554882,687131515
1757625281,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lz4,0,0,57.434769,557548478
1757625342,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lz4,0,0,54.361094,501082335
1757625399,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lz4,0,0,49.328726,472292037
1757625453,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lz4,0,0,47.331122,458024080
1757625506,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lz4,0,0,46.334689,450961779
1757625610,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lz4,0,0,96.773992,943476043
1757625691,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lz4,0,0,73.553934,718600983
1757625759,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lz4,0,0,61.436519,596567358
1757625823,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lz4,0,0,56.416513,538675931
1757625882,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lz4,0,0,52.32414,509683754
1757625940,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lz4,0,0,51.342598,498521243
1757625999,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lz4,0,0,51.328476,495940807
1757626099,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,lzo,0,0,92.811271,907968463
1757626178,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,lzo,0,0,72.552914,706414307
1757626247,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,lzo,0,0,61.417219,593705297
1757626312,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,lzo,0,0,58.411729,543602234
1757626372,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,lzo,0,0,53.365669,515469079
1757626432,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,lzo,0,0,52.343201,503008741
1757626490,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,lzo,0,0,51.332633,496020762
1757626591,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,lzo,0,0,93.878779,918526980
1757626669,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,lzo,0,0,71.546066,696585209
1757626740,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,lzo,0,0,63.425511,585698727
1757626809,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,lzo,0,0,62.355829,531219370
1757626870,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,lzo,0,0,53.37106,504665102
1757626928,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,lzo,0,0,51.341197,493442352
1757626985,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,lzo,0,0,50.337075,490204945
1757627088,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,snappy,0,0,95.812933,939771776
1757627168,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,snappy,0,0,72.532343,709562970
1757627237,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,snappy,0,0,62.426209,608812384
1757627302,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,snappy,0,0,57.392943,558572380
1757627364,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,snappy,0,0,55.342658,533939126
1757627424,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,snappy,0,0,53.345355,521546433
1757627485,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,snappy,0,0,53.327306,515449739
1757627589,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,snappy,0,0,97.79524,952768564
1757627671,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,snappy,0,0,74.548487,727661720
1757627741,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,snappy,0,0,63.413783,615565617
1757627806,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,snappy,0,0,57.355578,558347687
1757627869,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,snappy,0,0,56.324221,542481459
1757627930,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,snappy,0,0,54.342572,531510518
1757627992,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,snappy,0,0,54.33246,528528272
1757628087,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,1,zstd,0,0,88.047559,745134799
1757628158,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,1,zstd,0,0,63.671595,517643483
1757628222,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,1,zstd,0,0,57.486163,401280649
1757628283,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,1,zstd,0,0,53.408624,343270910
1757628338,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,1,zstd,0,0,48.358591,314809075
1757628388,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,1,zstd,0,0,43.335869,300077617
1757628436,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,1,zstd,0,0,40.350732,292744915
1757628537,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,32,81920,81920,2,zstd,0,0,93.984954,754380049
1757628616,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,64,81920,81920,2,zstd,0,0,72.640751,529085516
1757628686,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,128,81920,81920,2,zstd,0,0,62.520273,415159409
1757628752,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,256,81920,81920,2,zstd,0,0,59.391634,354498892
1757628808,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,512,81920,81920,2,zstd,0,0,49.353378,322228877
1757628862,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,1024,81920,81920,2,zstd,0,0,46.360265,304127127
1757628912,env_16s_1c_10net_ICU,1,8,1,8,1,1,8,1,1,2048,81920,81920,2,zstd,0,0,43.351468,290984046
